UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg; A1-A3 existing; C3 existing; C4 existing; D existing;KG_3xx;Layer;Construction type;noch unsicher;verwendbar für frühe Planungsphasen;Anmerkungen / zusätzliche Eingrenzung;
0504b48b-81ca-47b4-bc7a-ecdaa6701cc9;00.00.011;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;specific dataset;1;m3;6bc1ba78-1d0b-422a-b8af-4d67ce71f2af;Isospan 4 Holzbetonmantelsteine Normalstein TW 30 ohne Füllbeton Additional Info from Xml: Die Herstellung des Holzspanbetons erfolgt im Werk in Ramingstein. Dabei werden Holzspäne, Zement und Wasser gemischt und in Formkästen gefüllt.;;105,4;351;;;;;true;false;true;false;341;block;;;x;;
a4fb9ec0-d5ae-414b-a0a1-2cf7f586022d;20.19.010;Betonfertigteil Decke 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;ac1afa6b-1c8e-4ff5-93a8-207ba34a840c;Betonfertigteil Decke 40cm (m2);;1008;2520;;;;;true;false;false;false;351,361;complete slab;;;x;;
3470c523-ffcd-48df-93ff-dedfde86572a;20.19.010;Betonfertigteil Wand 40cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;d55205ca-ac34-4497-bea5-6ce1a04e4926;Betonfertigteil Wand 40cm (m2);;971;2427,5;;;;;true;false;false;false;331A, 331B,341;complete wall core;;;x;;
b342696e-2ebb-4fe1-a71d-f3520db0cee9;20.19.120;Betonfertigteil Wand 12cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;d0a62493-e1c4-4ee1-b605-9e3d128b30cc;Betonfertigteil Wand 12cm (m2);;291,3;2427,5;;;;;true;true;false;true;331A, 331B,341;complete wall core;;;x;;
9357b7fc-cf0a-45fc-8299-e794e3889a40;20.19.120;Betonfertigteil Decke 20cm;Mineralische Baustoffe / Steine und Elemente / Betonfertigteile und Betonwaren;generic dataset;1;m3;76877190-dc3d-4b20-b704-8237bee88f47;Betonfertigteil Decke 20cm (m2);;504;2520;;;;;true;true;false;true;351,361;complete slab;;;x;;
a2b5b7c9-db13-4dbd-be23-b0ff9f0cbd98;00.05.000;Keramische Fliesen und Platten;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;average dataset;1;qm;b30135e5-dce6-ab56-9864-3ac4600b61d9;1 m² durchschnittliche Fliese (18,65 kg/m²) Additional Info from Xml: Die hier betrachteten Produkte umfassen Wand- und Bodenfliesen in sämtlichen Formaten, Oberflächen (z. B. glasiert bzw. vergütet und unglasiert) und Farben sowie alle definierten Klassifizierungs- und Bewertungsgruppen. Herstellung: Der Herstellungsprozess für keramische Fliesen und Platten gliedert sich in verschiedene Verfahrensschritte wie die Aufbereitung der Ausgangsstoffe, die Formgebung, die Trocknung, falls notwendig Glasieren, und das Brennen der Fliesen- und Plattenrohlinge. Als keramische Rohstoffe dienen hauptsächlich Ton, Kaolin, Quarz und Feldspat. Die Ausgangsmaterialien werden zunächst zerkleinert und gemahlen, nach Rezept verwogen, im Mischer mit Wasser versetzt und homogenisiert (keramische Masse). Bei der Formgebung werden zwei verschiedene Verfahren unterschieden. Im so genannten Trockenpress-Verfahren wird die Rohstoffmasse als Granulat in die zukünftige Fliesenform gepresst, bei der Strangpressung wird die breiig aufgearbeitete Rohstoffmasse durch Formgebungsschablonen gepresst. Die geformten Rohlinge werden sodann gegebenenfalls getrocknet und mit oder ohne eine Glasur gebrannt. Nach dem Brand werden die Fliesen versandfertig sortiert und verpackt. Rohstoffe: Die keramischen Fliesen und Platten werden aus einem Rohstoffgemenge hergestellt, das aus folgenden wesentlichen Bestandteilen besteht: Tone ca. 50%, Feldspate ca. 25 %, Kaolin ca. 7 %, Kalkstein ca. 3%, Sand ca. 3 % und Glasuren/Vergütung ca. 4 % . Technische Daten: Das folgende Kapitel enthält Angaben über die Leistung der Produkte in Bezug auf deren wesentliche Merkmale gemäß EN 14411, soweit sie in der Leistungserklärung enthalten und spezifiziert sind. Da keine spezifischen Werte für das in dieser EPD deklarierte durchschnittliche Produkt angegeben werden können, werden nachfolgend die Anforderungen entsprechend definierter Produktklasse ausgewiesen.  1. Wasseraufnahme: Die Klassifizierung keramischer Fliesen und Platten erfolgt im Hinblick auf die Wasseraufnahme und Formgebung in Gruppen I bis III. Wasseraufnahme als Massenanteil je nach Gruppe > 0,5% bis < 10%, gemessen nach /DIN EN ISO 10545-3/ 2. Bruchlast (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe - Bruchlast bei Fliesendicke ≥ 7,5mm: min. 600 –  min. 1.300 N - Bruchlast bei Fliesendicke < 7,5 mm: min. 200 – min. 600 N3. Biegefestigkeit (Anforderungen nach /DIN EN 14411/): sind abhängig vom Einsatz der Fliesen und der Klassifizierungsgruppe: - Biegefestigkeit: min. 8 – min. 30 N/mm²4. Wiederstand gegen Oberflächenverschleiß EN ISO 10454-7 (PEI Test): Abriebklassen II, III, IV und V5. Frost-Tauwechselbeständigkeit  EN ISO 10545-12 soweit angegeben zutreffend 6. Rutschhemmende Eigenschaften nach Angaben Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² durchschnittlicher Fliesen und Platten. Umrechnungsfaktoren sind der Tabelle zu entnehmen.;;18,65;;;;;0,0536;true;true;false;true;324,353;flooring;;;x;auch als Wandfliesen einsetzbar, aber nur in Naßbereichen → vernachlässigt;
103e98f9-8357-4d74-9063-7ea2b3b825b2;00.03.000;TERRART Fassadenplatte;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;specific dataset;1;qm;6e2cf93c-fc46-d14a-1efa-ba02aad77a75;1 m² TERRART Fassadenplatte incl. Unterkonstruktion (67,07 kg/m²) Additional Info from Xml: TERRART® sind keramische Fassadenplatten aus gebranntem Ton. Die Platten werden aus verschiedenen Tonmischungen (weißer & roter Ton und Schamotte) hergestellt und erhalten durch abgestimmte Brennkurven ihre Oberflächen bzw. ihre Farben. Sie sind sowohl als zweischalige Platten (mit Hohlkammern) als auch als einschalige Platten für vorgehängte hinterlüftete Fassaden erhältlich. Die Fassadenplatten werden mittels systemgebundener Aluminium-Unterkonstruktion an primäre Tragsysteme der Fassade angebunden. Die in dieser EPD berücksichtigte Unterkonstruktion bezieht sich auf eine typische Unterkonstruktion für die Verwendung als Fassadenplatten. Technische Daten: TERRART® Keramische Fassadenplatten besitzen folgende technische Eigenschaften: Deklarierte Einheit: Die Deklaration bezieht sich auf die Herstellung von 1 m² durchschnittlicher keramischer Fassadenplatte für das repräsentative Produkt TERRART® inklusive systemgebundener Unterkonstruktion aus Aluminium-Profilen.;;67,07;2125;;;;0,015;true;true;true;true;335B;cladding;;;x;;
bc2f9dde-f2a6-4630-bf7c-0ad3870012ef;20.19.120;Steinzeugfliesen unglasiert;Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;generic dataset;1;qm;38a25e3c-1d91-4c41-99f1-034d74a67f1e;Steinzeugfliesen unglasiert (m2);;20;;;;;;true;true;false;true;324,353;flooring;;;x;auch als Wandfliesen einsetzbar, aber nur in Naßbereichen → vernachlässigt;
b4a0e610-e038-47d3-b86e-cef013cd7c83;20.20.010;Steinzeugfliesen glasiert (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;generic dataset;1;qm;2feae0bc-5e28-4be0-b5a8-d06fd59a722c;Steinzeugfliesen glasiert (m2);;20;;0,01;;;;true;true;false;true;324,353;flooring;;;x;auch als Wandfliesen einsetzbar, aber nur in Naßbereichen → vernachlässigt;
26bb2bb7-7bf6-434c-a3c7-1a4a87be9929;00.02.000;Knauf Safeboard GKF;Mineralische Baustoffe / Steine und Elemente / Gipsplatten;specific dataset;1;m3;b00472d3-98a9-43cb-73da-063e5c9fd8df;1 m² Gipsplatte Knauf Safeboard GKF Additional Info from Xml: Herstellung, Transport zur Baustelle, Transport von der Baustelle zum Recycling/zur Deponie sowie Behandlung am Lebenszyklusende (Deponierung bzw. Recycling) der Gipsplatte Knauf Safeboard GKF. Die Gipsplatte Knauf Safeboard GKF besteht aus abgebundenem Gips, mineralischen Zuschlägen, Additiven und Ummantelungskarton. Technische Daten: Folgende (bau)technische Daten im Lieferzustand sind, falls für das deklarierte Produkt relevant, unter Verweis auf die Prüfnorm zu nennen: Deklarierte Einheit: Die Deklarierte Einheit ist 1 m² der Gipsplatte Knauf Safeboard GKF mit einer Dicke von 12,5 mm, Flächengewicht ca. 17,8 kg.;;;1400;;;;;true;true;true;true;;;;;o;Strahlenschutzplatten Knauf Safeboard GKF werden in raumabschließenden Konstruktionen von Röntgeneinrichtungen zur Abschirmung der Strahlung vorrangig in folgenden Systemen eingesetzt: ;
da69c8d7-e90d-44be-893a-c5696dddba6f;00.02.000;Knauf Silentboard GKF;Mineralische Baustoffe / Steine und Elemente / Gipsplatten;specific dataset;1;m3;0f4ce4c4-fc5a-604f-67d1-6412c97db2ae;1 m² Knauf Silentboard GKF Additional Info from Xml: Herstellung, Transport zur Baustelle, Transport von der Baustelle zur Deponie/zum Recycling sowie Behandlung am Lebenszyklusende (Deponierung bzw. Recycling) der Gipsplatte Knauf Silentbard GKF. Die Gipsplatte Knauf Silentboard GKF besteht aus einem Spezialgipskern, Additiven und Ummantelungskarton. Technische Daten: Folgende (bau)technische Daten im Lieferzustand sind für das deklarierte Produkt relevant: Deklarierte Einheit: Die deklarierte Einheit ist 1 m² der Gipsplatte Knauf Silentboard GKF mit einer Dicke von 12,5 mm, Flächengewicht ca. 17,5 kg/m².;;;1400;;;;;true;true;true;true;336, 345, 354, 364;boards;;;x;Knauf Silentboard GKF Schallschutzplatten werden in allen Bereichen des Innenausbaus als Beplankung und Nachrüstung von Trockenbau-Systemen mit Brandschutzanforderungen und höchsten Schallschutzanforderungen eingesetzt. ;
1e19e807-cb14-494b-8f11-7618e417f1c4;00.05.000;Gipsfaserplatten;Mineralische Baustoffe / Steine und Elemente / Gipsplatten;average dataset;1;m3;f79ceffc-8066-d31b-8e7b-05dba32b447a;Fermacell Gipsfaserplatte Additional Info from Xml: Gipsaufbereitung: Hauptrohstoff der Gipsfaser-Platte ist Gips. Gips enthält etwa 21% Kristallwasser. In der Aufbereitungsanlage wird dieser Stoff zunächst in einer Mahltrocknungsanlage aufgelockert, zerkleinert und entlang der Calcinierstrecke auf ca. 170°C erwärmt. Dabei entweicht ein Teil des Kristallwassers und es bildet sich ein Mehrphasengips, In einem anschließenden Zyklon wird die Luft vom Materialstrom getrennt und in einem Filter gereinigt. Der Materialstrom wird über eine Ageing-Strecke geführt und auf unter 80°C gekühlt. Gipsfaserplatten: Die beiden natürlichen Rohstoffe Gips und Papierfasern werden gemischt und nach Zugabe von Wasser – ohne weitere Bindemittel – unter hohem Druck zu stabilen Platten gepresst, getrocknet, beidseitig, kalibriert und oberflächenhydrophobiert sowie anschließend auf die benötigten Formate zugeschnitten. Technische Daten: Leistungswerte des Produkts entsprechend der Leistungserklärung in Bezug auf dessen Wesentliche Merkmale gemäß /ETA 03/0050/, unter anderem: Deklarierte Einheit: Diese Kern-EPD bezieht sich auf die Herstellung von 1 m2  FERMACELL Gipsfaser-Platte.;;;1180;;;;;true;false;false;false;336, 345, 354, 364;boards;;;x;;
207cde6a-73be-4ffb-972d-30d3d8619fc3;20.19.120;Gipskartonplatte (Lochplatte);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;m3;acd8d37f-eba6-4d20-a6b3-63bff496532e;Gipskartonplatte (Lochplatte) [m2];;8,5;680;;;;;true;false;true;false;336, 345, 354, 364;boards;;;x;;
da72684f-471c-425b-817d-69f262323f04;20.20.010;Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;m3;aa8f7f6b-2bf6-472b-b8d5-a8b39c3d7965;Gipskartonplatte (Feuerschutz) [m2];;10;800;;;;;true;false;true;false;336, 345, 354, 364;boards;;;x;;
6d535792-4351-4d7d-97c6-6d2c3624f3e0;20.20.010;Gipsfaserplatte (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;m3;7fbe7537-71b7-4813-953e-786630585a67;Gipsfaserplatte (m2);;10;1000;;;;;true;true;true;false;336, 345, 354, 364;boards;;;x;;
38a8d707-0c7f-4d91-a3db-9b5b2c9bb147;20.20.010;Gipswandbauplatte (Dicke 0,1 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;m3;3f4465fa-1ad9-443b-9946-ca128777c6a6;Gipswandbauplatte (m2);;84;840;;;;;true;false;true;false;342;complete wall;;;x;;
07423e99-8c7c-4e93-8311-dcf7ae85c41d;20.20.010;Gipskartonplatte (imprägniert) (Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;m3;946db26b-2f8e-40ca-b933-110fc4f6d16f;Gipskartonplatte (imprägniert) [m2];;10;800;;;;;true;false;true;false;336, 345, 354, 364;boards;;;x;;
606d978a-c44a-4b3e-8387-b1291b12e522;20.19.120;Lehmstein;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;82f2b454-1292-4bc8-89c4-95c01eadf392;Lehmstein (m3);;;1200;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
59622fc0-d719-43bf-a16b-ae924ae0d276;20.19.120;Stampflehmwand;Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;2b116146-a24a-4d7f-a6f5-8f5b9e51860b;Stampflehmwand (m3);;;2000;;;;;true;true;false;true;331B, 341, 342;complete wall core;;;x;;
6aff7a60-d7cd-430e-8b15-02556b6f62ff;20.20.010;Lehmbauplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;m3;4747e5e1-e880-4d5d-87ac-d1fabb9bdf3a;Lehmbauplatte [m2];;14;700;;;;;true;true;false;true;336, 345, 354, 364;boards;;;x;;
a4fceab4-71a2-46c9-ac9a-19a964d48ce5;20.19.120;Hüttensteine;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;4ba58d93-16ab-4472-9e08-85687abd45d4;Hüttenstein [m3];;;1400;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;Hüttensteine sind sehr vielseitig zu verwenden. Aufgrund ihrer hohen Druckfestigkeit, der guten Schallisolierung sowie der kaum vorhandenen Rissgefahr eignen sie sich für tragende und nichttragende Auβen- und Innenwände. (baunetzwissen.de);
c7e171fb-d5eb-4867-9fb2-961dec81d6aa;20.20.020;Blähton LB Hohlblockstein Trennwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;8dd423b1-7215-4ea9-a0da-94b889e6c023;Blähton LB Hohlblockstein Trennwand (m3);;;1601;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
8f44840b-28ae-418b-bf12-fcac5b7c68b3;20.20.020;Bims-Planstein (SFK-4);Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5ee8cffa-390f-4fc7-96dd-f4edc397eae3;Bims-Planstein (SFK-4) [m3];;;900;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;Bims-Plansteine werden unter Verwendung von Dünnbettmörtel in der Regel im Außenwandbereich eingesetzt (Innenanwendung ist ebenfalls möglich). ;
63ddb7e1-4e0b-43cb-8a8d-82c5c137a2a2;20.20.020;Leichtbetonstein aus 100% Naturbims;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;e923cdb1-282d-4ed2-becc-958ffa3ad156;Leichtbetonstein aus 100% Naturbims [m3];;;500;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
21a40e8f-3897-4465-975b-81b6370936fb;20.20.020;Blähton LB Planstein Außenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;5fd00b13-b28c-4d2c-97e3-d7f431eb420d;Blähton LB Planstein Außenwand (m3);;;501;;;;;true;true;false;true;331B;masonry unit;;;x;;
1b978129-dd5e-45ea-9c82-1c3510e9c965;20.20.020;Blähton LB Planstein Innenwand;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;generic dataset;1;m3;b6509ee0-6753-4818-b960-000ac93c6739;Blähton LB Planstein Innenwand (m3);;;701;;;;;true;true;false;true;341, 342;masonry unit;;;x;;
f2015a7f-ec37-4b46-86cf-e2781062b2d3;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollstein schwer -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;64654e6e-57cf-0932-6366-dfe2cab43da8;Leichtbetonmauerstein (Vollstein schwer);;;1,8;;;;0,00055;true;false;false;false;331B, 341, 342;masonry unit;;;x;;
f8e6de9b-b746-4220-b9fb-044459aefc3b;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Vollblock leicht -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;dcb73bde-10a3-13ef-d448-25c83a3a0ad7;Leichtbetonmauerstein Vbl leicht;;;450;;;;0,00222;true;false;false;false;331B, 341, 342;masonry unit;;;x;;
56378ea4-9a50-42cb-b035-e8abd153c6c2;00.02.000;Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;a302457f-40e8-d64b-e139-321b49ebce4b;Leichtbetonmauerstein Hbl;;;800;;;;0,00125;true;false;false;false;331B, 341, 342;masonry unit;;;x;;
c8d19b6f-e0e7-422d-b704-ff44770df984;00.02.000;Großformatige Elemente aus Leichtbeton;Mineralische Baustoffe / Steine und Elemente / Leichtbeton;average dataset;1;m3;e8e83bbb-5493-5d4e-1a16-f3a9012befbf;Großformatige Elemente aus Leichtbeton;;;900;;;;0,00111;true;false;false;false;331B, 341, 342;masonry unit;;;x;Bauteile oder Elemente für monolithische, tragende und nichttragende Wände. Die genannten Produkte sind unbewehrte Bauteile oder Elemente unterschiedlicher Formate und Größen aus handwerksporigem Leichtbeton. ;
79075297-4dc0-42c6-bc90-e3bf9fa0fb4c;20.19.120;Natursteinplatte, weich, Fassade;Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;f36fee55-b856-4b58-8f1d-04c276c92fef;Natursteinplatte, weich, Fassade (m2);;104;2600;;;;;true;true;false;true;335B;cladding;;;x;;
ef0d9cbc-4e89-4e78-8cb2-68f02a49b87d;20.20.010;Natursteinplatte, weich, Innenboden (Dicke 0,020 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;80e94985-bb97-47a2-b713-d1d57db9851c;Natursteinplatte, weich, Innenboden (m2);;52;2600;;;;;true;true;false;true;324,353;flooring;;;x;;
e9be7506-62ce-45b8-853f-c45c3f82401f;20.20.010;Marmorplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;449de2d1-05c9-4a70-b883-cbb8db862b53;Marmorplatte [m2];;52;2600;;;;;true;true;false;true;324,353;flooring, cladding;;;x;;
e8db532f-ee15-42a4-89c3-5ef789e1fb8f;20.20.010;Natursteinplatte, hart, Innenboden (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;860d1d17-4c79-4cbc-95a3-6496b7cc1412;Natursteinplatte, hart, Innenboden (m2);;52;2600;;;;;true;true;false;true;324,336, 345, 353;flooring;;;x;;
da4b704a-c901-414f-943f-8e1ff0f4566c;20.20.010;Natursteinplatte, hart, Außenbereich (Dicke 0,08 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;29a62518-f844-4c6b-9bb0-7065749fe34a;Natursteinplatte, hart, Außenbereich (m2);;208;2600;;;;;true;true;false;true;363;flooring;;;x;;
cb3f4a56-460c-4a3e-ae43-3e0a9dcb4319;20.20.010;Natursteinplatte, hart, Fassade (Dicke 0,030 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;m3;d024a0ea-718b-4ba3-94a8-88d92acbca61;Natursteinplatte, hart, Fassade (m2);;78;2600;;;;;true;true;false;true;335B;cladding;;;x;;
d3b59cac-3b4e-4d18-8c3a-780b553c9591;20.19.120;Porenbeton P4 05 bewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;b221661b-2af1-407f-9d0b-f1d964ec3487;Porenbeton P4 05 bewehrt (m3);;;500;;;;;true;true;false;true;;;;x;;für Stürze?;
906b4864-0511-480f-a8bc-7b8302efbf0b;20.19.120;Porenbeton P2 04 unbewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;ecb5d927-da9b-4997-ae1d-327174430869;Porenbeton P2 04 (m3);;;380;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
57a87943-dbdd-4221-bbd2-481b8fcd1d2b;20.19.120;Porenbeton Granulat;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;9ec578e3-d6b0-4605-be9d-2e8ad67d2ba8;Porenbeton Granulat;;;400;;;;;true;true;false;true;325, 353, 363;loose fill;;;x;;
1a43ae76-2dc9-4a3a-9926-47e7137e773d;20.19.120;Porenbeton P4 05 unbewehrt;Mineralische Baustoffe / Steine und Elemente / Porenbeton;generic dataset;1;m3;645f4b2b-ee80-4255-acef-d515e387bddc;Porenbeton P2 04 unbewehrt (m3);;;472;;;;;true;true;false;true;331B, 341, 342;masonry unit;;;x;;
d941f45e-1244-419c-a083-e4a49fb5498e;20.19.120;Isolierglas 2-Scheiben;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;3941dd2c-7511-4670-8aa2-8e2811528102;Isolierglasverbund;;20,5;833,34;;;;;true;true;true;true;334, 362;transparent-double;;;x;;
1490b480-2c36-43f2-ba8b-4ea49948f7c3;20.19.120;Fensterglas einfach;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;3b55ff4f-c91a-450b-a6d4-9d4cecfd291a;Fensterglas einfach m2;;10;2500;;;;;true;false;true;false;344;transparent-single;;;x;;
fa9f6670-3170-4597-92ab-a2fdec7f1451;20.20.010;Dreifachverglasung (Dicke: 0,036 m);Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;472150d1-0e84-4dd5-98ba-18ee09bec971;Dreifach Isolierverglasung;;30;;;;;;true;true;true;true;334, 362;transparent-triple;;;x;;
9e5f0b91-c6ac-4361-a565-0e3e83dd1bce;00.01.005;Tageslichtsysteme - JET Brakel Aero GmbH - Glasarchitektur;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;f24e3bbe-33a5-4983-80db-05648f592e17;Tageslichtsysteme - JET Brakel Aero GmbH - Glasarchitektur;;89,92;;;;;;true;true;true;true;362;complete window-double;;;x;"scheint Dach zu sein, keine Angabe zu U-Wert o. Dicke; ganzes Fenster mit Rahmen";Die Glasdachkonstruktion dient neben der eigentlichen Funktion als Dach zusätzlich der Erhöhung des Tageslichteinfalls sowie der natürlichen Be- und Entlüftung.
edb22445-e31b-40a6-9d35-db2f1d2ad44c;00.00.008;Tageslichtsysteme - JET Brakel Aero GmbH - JET VENTRIA 3 Systemflügel ;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;c54c1bbd-786e-4742-a2e3-33423045b7f0;Tageslichtsysteme - JET Brakel Aero GmbH - JET VENTRIA 3 Systemflügel ;;89,92;;;;;;true;true;true;true;362;complete window-double;;;x;"Glasdach, Uw-Wert = 1,2 W/m²K (Referenzwert); ganzes Fenster mit Rahmen";Die Glasdachkonstruktion dient neben der eigentlichen Funktion als Dach zusätzlich der Erhöhung des Tageslichteinfalls sowie der natürlichen Be- und Entlüftung. (https://www.ift-rosenheim.de/documents/10180/1126454/2018-03-28_EPD-GA-30_0_JET_Tageslichtsys
d034be0b-0592-4557-b440-8abb5553a8d6;00.00.007;Tageslichtsysteme - JET Brakel Aero GmbH - JET BA 5/6-Verglasungssystem ;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;0c31d5e3-daae-4622-bd88-557cdce195ee;Tageslichtsysteme - JET Brakel Aero GmbH - JET BA 5/6-Verglasungssystem ;;89,92;;;;;;true;true;true;true;362;complete window-triple;;;x;"scheint Dach zu sein, keine Angabe zu U-Wert o. Dicke; Passivhaus-Komponente; ganzes Fenster mit Rahmen";Die Glasdachkonstruktion dient neben der eigentlichen Funktion als Dach zusätzlich der Erhöhung des Tageslichteinfalls sowie der natürlichen Be- und Entlüftung.
8e7882f9-2e2c-4e32-8e70-e37ade20c20c;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster F100;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;386f92de-d225-4a2b-ab12-0b59d29e0f45;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster F100;;139,2;;;;;;true;true;true;true;362;;;;o;Rauchlift- Flachdachfenster (siehe Name);"2fach- oder 3fach Wärmeschutzverglasung (Ug bis 0,7 W/(m²K); Komplett wärmebrückenfreie Konstruktion mit einem Uw-Wert von 1,3 - 1,0 W/(m²K) je nach Verglasung (nach EN ISO 10077-1 für ein Referenzelement 120 x 120 cm) (https://www.lamilux.de/tageslichtsy"
966b0795-c7e3-4f23-86ba-55c4aa8fb5ff;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;770bfee7-1708-47a1-a921-bc8b7ec9dd68;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE;;72,1;;;;;;true;true;true;true;362;;;;o;Rauchlift- Flachdachfenster (siehe Name);"2fach- oder 3fach Wärmeschutzverglasung (Ug bis 0,6 W/(m²K); Vollflächig wärmegedämmter GFK-Aufsatzkranz  mit U-Wert < 0,9 W/(m²K) (https://www.lamilux.de/tageslichtsysteme/loesungen/rauch-und-waermeabzug-rwa/rauch-und-waermeabzugsgeraete/flachdach-fenste"
6623b599-38fb-4c41-877b-7da12cd58250;00.00.004;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE Passivhaus;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;specific dataset;1;qm;2fb8c3aa-8f26-49db-b478-f9ae3eab971d;Tageslichtsysteme - LAMILUX Heinrich Strunz GmbH - Flachdach Fenster FE Passivhaus;;86;;;;;;true;true;true;true;362;complete window-triple;;;x;Flachdachfenster;4-Scheiben Iso-Glas, Wärmedurchgangskoeffizient USL 0,68 W/(m²K) (https://www.lamilux.de/tageslichtsysteme/loesungen/passivhaus/flachdach-fenster-passivhausstandard.html)
